,id,content
1267,{V9B0-Y4YP06RU-2463EGNV},"[(19, 0.37828264), (55, 0.54976356), (66, 0.05487267)]"
1268,{L1R9-U0DD91JF-7841RLMJ},"[(63, 0.35963154), (75, 0.6214515)]"
1269,{Y4D3-C0LJ89DC-8279SVEI},"[(51, 0.40042198), (56, 0.3303453), (62, 0.13412245), (76, 0.11820457)]"
1270,{J7R2-U0OV78TB-7924CPRH},"[(26, 0.55815), (55, 0.41785833)]"
1271,{I9B7-D8LL61HN-8362OHEO},"[(68, 0.975765)]"
1272,{K6S8-Q0EZ19TJ-4482QYAY},"[(72, 0.98159873)]"
1273,{F7Y4-P1MT37LK-5596NNDW},"[(97, 0.42999697), (98, 0.5495107)]"
1274,{Y2O2-C7US12BP-8148QVZH},"[(26, 0.97160774)]"
1275,{M5X3-G6NT48TW-4279KUQN},"[(5, 0.3247366), (49, 0.65800714)]"
1276,{S9Y5-J3YZ79PW-3631YBUO},"[(22, 0.2920711), (58, 0.691804)]"
1277,{N5P3-H9XD20IK-0207JKPV},"[(5, 0.24713436), (22, 0.21508218), (69, 0.437055), (75, 0.08655753)]"
1278,{Z1F9-E0FE65IY-1281FKQB},"[(33, 0.15988286), (53, 0.5033762), (55, 0.18587697), (97, 0.13196981)]"
1279,{N2J8-A4RF93GV-5176TIAC},"[(31, 0.9805148)]"
1280,{E7V7-B1YW16CW-7366DPSW},"[(13, 0.08338006), (24, 0.15502088), (38, 0.74356985)]"
1281,{K8I8-X5BX00AK-9589JZXI},"[(36, 0.3004648), (49, 0.68367016)]"
1282,{N1G4-M9AE23MQ-7700IYGJ},"[(10, 0.46530545), (23, 0.51181775)]"
1283,{U2G3-L0KE00CD-7528PXGK},"[(36, 0.076491326), (43, 0.1861021), (79, 0.7209048)]"
1284,{D1W2-G0DV04DJ-0302XZLL},"[(74, 0.9837097)]"
1285,{F6H5-B3MR48LF-2223ZTWJ},"[(31, 0.82128656), (94, 0.16015312)]"
1286,{S4S8-H7NV96SU-2873QABH},"[(30, 0.9815999)]"
1287,{Z9C2-G5UM62ZE-0749QSYV},"[(3, 0.21083319), (69, 0.54607826), (93, 0.22738476)]"
1288,{X7T0-Y3KH82VP-6054NOTQ},"[(12, 0.73613924), (35, 0.064703606), (79, 0.17651628)]"
1289,{W8E9-U4MZ30RO-3554NWXI},"[(12, 0.03912095), (84, 0.8609739), (97, 0.080432534)]"
1290,{M3B2-R1AQ44WL-1956WRPK},"[(8, 0.7178545), (9, 0.09675898), (25, 0.069732), (69, 0.028864574), (88, 0.07140795)]"
1291,{D8J4-R9AF39UI-2854OKUU},"[(57, 0.97077245)]"
1292,{Y5U7-N3RF02PQ-2817MVPW},"[(19, 0.048047367), (37, 0.9312802)]"
1293,{B6M9-F5OK24SF-1874YCWL},"[(12, 0.6766388), (68, 0.30368754)]"
1294,{V5X5-X5NX54GL-9904TPDI},"[(7, 0.26163894), (9, 0.719521)]"
1295,{K6S3-O1DO92LM-1056UESV},"[(37, 0.41086861), (71, 0.16745023), (73, 0.40757078)]"
1296,{V9I8-I6QU40EV-5831COFC},"[(5, 0.46427047), (94, 0.51717174)]"
1297,{S3X4-Z1KE49EC-9485DMCH},"[(16, 0.08127043), (31, 0.89413923)]"
1298,{N0Y9-U8ZF09CA-9233QUOC},"[(37, 0.07320194), (48, 0.02537833), (51, 0.35231307), (57, 0.051094044), (66, 0.21169393), (88, 0.27264306)]"
1299,{V7F6-E4CJ21TQ-9926SGHA},"[(82, 0.6033995), (94, 0.38123098)]"
1300,{X7D4-S7CV08WX-2789LAYI},"[(91, 0.9788591)]"
1301,{D7S7-F4VD09BH-4165UATX},"[(19, 0.4062506), (59, 0.042423807), (64, 0.5269825)]"
1302,{W3G9-T7YG32AI-7030YILH},"[(31, 0.9368193), (69, 0.03522768), (84, 0.011992979)]"
1303,{V9E6-O9QN65LT-7792GTKE},"[(30, 0.049496796), (31, 0.8955103), (53, 0.028956821), (71, 0.01097935)]"
1304,{Q7X0-F6YV38LV-4020DPDP},"[(31, 0.95432264), (48, 0.029553214)]"
1305,{W3I3-H4EO78ZI-8799WOOH},"[(40, 0.97791827)]"
1306,{F3E2-W8NW73TW-7026TZEC},"[(3, 0.22459465), (24, 0.11128862), (75, 0.17863622), (99, 0.46694705)]"
1307,{Z8E6-T9MA70YV-8102VAPX},"[(42, 0.18721494), (66, 0.12560552), (74, 0.6712175)]"
1308,{Y2Z0-R2JG03IL-8583ZZKR},"[(3, 0.9695436), (90, 0.014590955)]"
1309,{S1W4-C1XE76YC-6661EYKE},"[(6, 0.17567159), (95, 0.79843855)]"
1310,{S3A0-Z0LB82YI-3500EDWC},"[(5, 0.9774148)]"
1311,{I7R1-F8EO47VU-1111OEST},"[(3, 0.5307775), (98, 0.4491476)]"
1312,{Y8A7-S2DX27NQ-8426NMZD},"[(51, 0.97077173)]"
1313,{J3B0-A8QQ83EJ-6885MOCV},"[(22, 0.11127398), (64, 0.86685866)]"
1314,{J6A1-D4GP75OE-1151STXS},"[(5, 0.82389235), (63, 0.0146053145), (97, 0.14277667)]"
1315,{K9G1-O3PT35QD-0822XJSI},"[(64, 0.9745226)]"
1316,{F8C1-F3RA01LG-0038NLAI},"[(5, 0.9021482), (17, 0.077404715)]"
1317,{S2L9-G6ST63RV-4975HGCY},"[(1, 0.6401114), (19, 0.12064346), (76, 0.22471309)]"
1318,{L8B4-Y6AB11FY-6130BCLQ},"[(11, 0.0829209), (35, 0.86829305), (84, 0.023163402)]"
1319,{E7T1-T3CU54FV-0801XWQW},"[(0, 0.36887234), (7, 0.61105317)]"
1320,{B3J6-J0AJ03HC-8711DFQH},"[(57, 0.6798652), (73, 0.29778016)]"
1321,{A4D1-D7KR72HZ-5693IYOU},"[(22, 0.19583304), (25, 0.5786764), (64, 0.13012078), (98, 0.07903677)]"
1322,{X2H7-G6AH87MA-4303IDQG},"[(45, 0.92074704), (97, 0.05403349)]"
1323,{I8S1-T7EB80JQ-5840HZAJ},"[(45, 0.9745242)]"
1324,{R0Q8-N0TH34ZZ-0774ZTBA},"[(55, 0.5855333), (94, 0.39971524)]"
1325,{J4V4-Q0VJ53DL-1409EWJO},"[(5, 0.31734374), (50, 0.09387412), (96, 0.56614065)]"
1326,{E0V2-P5SQ90QZ-3163JKIF},"[(46, 0.51363695), (50, 0.46294418)]"
1327,{N0L2-K4LX13QP-6902CURO},"[(49, 0.08102645), (63, 0.07659251), (93, 0.8255945)]"
1328,{U1G1-Z7GC18ED-1094HUMK},"[(5, 0.22584778), (86, 0.20452507), (98, 0.5531237)]"
1329,{B6C0-K2WX90NX-0633GJFH},"[(8, 0.9716621)]"
1330,{O4U1-A9SY30AB-4283CUGR},"[(40, 0.13920417), (60, 0.025057647), (74, 0.8162644)]"
1331,{X9G7-J8AS63OK-2057XTNO},"[(22, 0.9768927)]"
1332,{M8E1-L3QS68VI-9189IBHH},"[(25, 0.14811322), (87, 0.8284678)]"
1333,{K6Y9-C9CE26QV-0451VESF},"[(3, 0.77177185), (26, 0.12373969), (36, 0.013168902), (67, 0.06837471)]"
1334,{S4C4-M7SQ98PN-6358VBQG},"[(30, 0.973851)]"
1335,{C8T4-J8VH41GA-1687QGFQ},"[(39, 0.98012495)]"
1336,{W7M6-B4CU05RZ-5875KKNH},"[(36, 0.08218555), (52, 0.32470843), (89, 0.5740145)]"
1337,{O2D5-T4VT02TX-3901LBGG},"[(17, 0.35855046), (65, 0.3145309), (81, 0.1965003), (90, 0.116846025)]"
1338,{P4F6-M6PZ41NY-6925YAQT},"[(66, 0.029861616), (88, 0.19801201), (94, 0.75642276)]"
1339,{F1A4-O9SK69XH-5328WFNM},"[(20, 0.19386838), (55, 0.32548195), (79, 0.46155864)]"
1340,{A2F6-P7OX44IP-5712SUKD},"[(8, 0.029251525), (32, 0.0786378), (61, 0.09150636), (76, 0.502415), (96, 0.28475848)]"
1341,{R1D6-T0KB52ZO-9763BLOO},"[(56, 0.6717504), (74, 0.31036454)]"
1342,{O1Y4-L6EL05UJ-2876CYHH},"[(6, 0.9774162)]"
1343,{E6R3-H4XB79JI-4047PZGH},"[(15, 0.9010982), (88, 0.083036944)]"
1344,{B8Y3-R8AE79QY-6591QGNA},"[(44, 0.22682193), (63, 0.75461733)]"
1345,{B1M2-X8MM80BD-4344KPJU},"[(7, 0.8477711), (22, 0.12625305)]"
1346,{W2W9-J8YP80QB-6652FSNS},"[(90, 0.9774176)]"
1347,{I6F7-G8OT12DN-4734JIBS},"[(12, 0.5383096), (48, 0.44119883)]"
1348,{G0K9-U1BP84RF-2811GWLS},"[(56, 0.2351701), (69, 0.59814113), (84, 0.14796557)]"
1349,{X0N3-B2XG74UG-2548XUGR},"[(33, 0.6492724), (54, 0.33347023)]"
1350,{V7T0-N2LC25JY-8334UFRG},"[(0, 0.82760954), (20, 0.15189837)]"
1351,{B6Z2-X9WI03CD-7221NEXX},"[(35, 0.835077), (37, 0.14703837)]"
1352,{H6X4-D7RJ41WH-4975YDCP},"[(8, 0.09509757), (17, 0.061823115), (39, 0.73398083), (70, 0.09056744)]"
1353,{M2K4-K5AZ85KS-0472EATE},"[(25, 0.06766108), (54, 0.62976426), (92, 0.2854921)]"
1354,{E2J7-T3NN75NA-4935JCHS},"[(8, 0.38952783), (60, 0.5940774)]"
1355,{D9U2-S4UB36LK-3840WEHJ},"[(7, 0.53170323), (25, 0.11842442), (70, 0.31694955), (74, 0.012846121)]"
1356,{U4T3-M1NG18UX-7128NNMQ},"[(35, 0.8589122), (58, 0.121017255)]"
1357,{I8R7-N2UJ48HZ-4248KJMM},"[(40, 0.010891573), (53, 0.0395481), (60, 0.4496154), (65, 0.48242414)]"
1358,{P2W2-B0TG80RR-6904ZSLO},"[(7, 0.29841238), (14, 0.05856365), (19, 0.31632534), (88, 0.31063685)]"
1359,{O1T9-G3VG30JD-4164CITO},"[(39, 0.9797224)]"
1360,{T6Z7-R4KR86WP-5351IGRZ},"[(21, 0.40706), (23, 0.12524757), (86, 0.4482197)]"
1361,{Z3P2-I3SD84ZD-9442IYNK},"[(36, 0.11703871), (93, 0.85836965)]"
1362,{Z0W3-F9NH85AS-6583COAZ},"[(6, 0.08455796), (24, 0.022400342), (68, 0.31262267), (77, 0.42740405), (92, 0.13685146)]"
1363,{S2D1-S9EV32BB-3842YLDV},"[(23, 0.5642179), (56, 0.4172228)]"
1364,{H7M9-X1HF45HA-0578EKMJ},"[(31, 0.97515875)]"
1365,{B7V6-X8MC52ZA-3103CEXL},"[(36, 0.70101863), (39, 0.27439103)]"
1366,{P9Z9-F2CN74ZA-0075WMEA},"[(14, 0.029109368), (79, 0.7005984), (97, 0.25156718)]"
1367,{H6Y6-Q9ZB32TO-1346SWSE},"[(24, 0.96506304), (75, 0.018264871)]"
1368,{A6J7-X1HQ96LB-5586JYKK},"[(37, 0.075255886), (57, 0.13446435), (83, 0.45030966), (96, 0.32363752)]"
1369,{G3O6-A2VH16UO-3517KUBF},"[(21, 0.2058161), (72, 0.2627676), (85, 0.101074845), (96, 0.41400847)]"
1370,{W9H2-S5CI81VW-2544FHNN},"[(77, 0.7524716), (91, 0.22896954)]"
1371,{B0J6-O5AM19UK-2379WJPY},"[(88, 0.9751548)]"
1372,{H4D9-N3NX97EM-5103DSGF},"[(24, 0.6848923), (58, 0.2905188)]"
1373,{B2M7-B8WD35LH-9457FAWL},"[(35, 0.9768933)]"
1374,{J5T3-E6TZ20NH-8695REBU},"[(38, 0.86776304), (55, 0.10988149)]"
1375,{D3C8-M7XX43HA-1466XPBN},"[(66, 0.06393981), (69, 0.5868546), (87, 0.3324138)]"
1376,{C7T8-T8FS59TB-9250UUIF},"[(29, 0.96930075)]"
1377,{O4T7-W6BP64RY-2252SYUJ},"[(53, 0.790302), (85, 0.19148079)]"
1378,{S2Y2-L8UI81WB-1517BJZU},"[(28, 0.06386705), (62, 0.17553326), (86, 0.7428966)]"
1379,{X4K5-D1JY48FV-3075WTBZ},"[(3, 0.8578768), (35, 0.12320604)]"
1380,{D1D5-V1PT91SN-2313FCJK},"[(25, 0.8235584), (33, 0.041227628), (48, 0.12046)]"
1381,{L8R3-B3RD08QV-4800XJHN},"[(35, 0.9676048)]"
1382,{Y8Q0-Y5XT26EE-2615CARN},"[(68, 0.8478468), (92, 0.12979637)]"
1383,{A8Y9-J6CR12WL-1981VVCM},"[(14, 0.98051673)]"
1384,{I1E8-W3MP35VD-0197LYEZ},"[(22, 0.52850646), (86, 0.45612404)]"
1385,{J3U2-B5LJ71LJ-3625IMWT},"[(71, 0.3174965), (90, 0.66461897)]"
1386,{C7G5-X6ML07OP-1769PWSV},"[(51, 0.39001083), (52, 0.41520798), (74, 0.17314392)]"
1387,{O3X8-Y7RA85NP-4227PNJF},"[(40, 0.83548796), (62, 0.14629671)]"
1388,{F9S1-K8MR89TI-2420GRIP},"[(16, 0.021260308), (27, 0.9598226)]"
1389,{P2L1-E6TT46ZD-0597JCMK},"[(10, 0.47417194), (37, 0.502953)]"
1390,{G3W6-R7VV03RN-4031WBNF},"[(77, 0.8117251), (91, 0.16898993)]"
1391,{Q7M6-U7XN24SI-9900CCNG},"[(75, 0.98447466)]"
1392,{W3O9-X4YC48XF-2118YKKH},"[(10, 0.29204845), (14, 0.53658086), (42, 0.03029085), (53, 0.12355872)]"
1393,{Y4H5-W7FQ18AH-5766UGTP},"[(1, 0.05828783), (34, 0.4823951), (43, 0.44410443)]"
1394,{G8M7-K9SH22TK-1884EFIR},"[(58, 0.8004444), (86, 0.17613238)]"
1395,{K2X1-Y7EE25VU-1303QHBE},"[(25, 0.029288715), (82, 0.9517938)]"
1396,{J5L4-I4EZ78NN-2234JLNH},"[(0, 0.25745866), (30, 0.72717184)]"
1397,{C1I0-R9SS32QC-4850HXAH},"[(4, 0.33879113), (11, 0.21181634), (39, 0.3389773), (76, 0.0953581)]"
1398,{G7I7-F2AU88UI-8386JWEQ},"[(40, 0.87941355), (44, 0.06523808), (54, 0.04236642)]"
1399,{S2T9-U1FI05MF-2827FEKH},"[(75, 0.34247354), (81, 0.037329838), (95, 0.60397094)]"
1400,{X4D3-J7WJ64DQ-1710MNXF},"[(99, 0.9825819)]"
1401,{Y0Z6-E3JG76HM-5574LXAI},"[(56, 0.98012716)]"
1402,{T2U4-L8KU85MB-0547CWQD},"[(35, 0.9744154)]"
1403,{Q5J8-R1CU56EI-4265SARX},"[(88, 0.9855996)]"
1404,{G5U1-S5EF76AG-4847AQSB},"[(4, 0.5882145), (34, 0.23820814), (55, 0.15587386)]"
1405,{X2H8-W7CK02VM-7045GQUD},"[(43, 0.035972346), (56, 0.94614244)]"
1406,{H4Y4-V3UP24NC-2485CIEG},"[(4, 0.5035927), (95, 0.4778472)]"
1407,{A4Z4-B6SZ95ZA-1879WKVX},"[(18, 0.1760665), (24, 0.013624014), (76, 0.79158485)]"
1408,{K1N7-L3MY40UU-4862LSDH},"[(17, 0.5747826), (42, 0.40765288)]"
1409,{G0L0-F4LS71YR-7061BXZW},"[(17, 0.1496546), (20, 0.7660382), (27, 0.06593585)]"
1410,{J9J4-M3TU73JH-3498IPKZ},"[(42, 0.9657396)]"
1411,{P8P6-S8GA94KC-7867VOVP},"[(56, 0.3610305), (70, 0.1478573), (96, 0.47372502)]"
1412,{G4C3-S1II68AI-3916YXPG},"[(5, 0.048908073), (9, 0.65586007), (92, 0.27406153)]"
1413,{E5N2-N1QH12GX-0566QJLD},"[(40, 0.26675946), (46, 0.715974)]"
1414,{W8M7-G0KT15FX-1060IZOF},"[(27, 0.9783991)]"
1415,{K3A7-V4AN26SV-3299YSJA},"[(90, 0.9825697)]"
1416,{E0H6-W9EK54YF-7203QUAA},"[(14, 0.42521903), (66, 0.5538529)]"
1417,{P8C9-N6UF68XO-8360UVAV},"[(48, 0.44699562), (66, 0.53162074)]"
1418,{V2Q5-Z3SE27XB-1198JGUB},"[(50, 0.576373), (78, 0.40269837)]"
1419,{U1G2-B5EC05JC-8707SVCC},"[(59, 0.21527627), (65, 0.76379687)]"
1420,{W5J3-V7KC52XC-9752TUGI},"[(3, 0.49485433), (62, 0.48585835)]"
1421,{D1D0-P4HM54FD-6433LNIM},"[(31, 0.23474361), (60, 0.5766987), (74, 0.17176877)]"
1422,{V9R2-F0SZ94EA-2534FQQM},"[(19, 0.5896333), (21, 0.3952337)]"
1423,{O8V1-L5CO34TK-2704AVIP},"[(28, 0.60462296), (65, 0.37349597)]"
1424,{I8B3-S8YK78YT-6879YGVF},"[(8, 0.39568725), (37, 0.18260905), (67, 0.40491724)]"
1425,{G8P3-G5SC10MH-4708KFGM},"[(21, 0.11022248), (55, 0.03665325), (63, 0.82937527)]"
1426,{B7N9-R0WK35PZ-3950FGSB},"[(0, 0.8326878), (71, 0.15217784)]"
1427,{P7G9-Q3NF25IB-3163FZCL},"[(28, 0.61126405), (79, 0.3690629)]"
1428,{T8L2-M8UD04BA-0589EKEE},"[(35, 0.97571295)]"
1429,{M2H9-N0EM81KK-5282GXPG},"[(18, 0.8199955), (85, 0.1599298)]"
1430,{G1V7-Y9LN51QG-1805FQLP},"[(45, 0.9774162)]"
1431,{Y0W2-A5HE79GZ-3944PQQV},"[(24, 0.027962074), (93, 0.95196503)]"
1432,{U3R0-Z6GJ42WX-9457NOJD},"[(81, 0.9774141)]"
1433,{K2I8-M3QV97RF-2736QAOM},"[(30, 0.8527357), (31, 0.1238441)]"
1434,{O1N9-O6KH48IA-1176XMQX},"[(3, 0.8292162), (7, 0.03368285), (81, 0.11971497)]"
1435,{P1N2-P7UX65LJ-5991LPEC},"[(36, 0.34690627), (39, 0.24783549), (46, 0.2436352), (59, 0.14377834)]"
1436,{B7T6-B1EQ83DL-5911NOCR},"[(54, 0.94142705), (56, 0.04344091)]"
1437,{C3E4-Y7AX24JW-8688IPUQ},"[(71, 0.9819327)]"
1438,{I8Z5-X3JY00PJ-7848VEAE},"[(41, 0.16351673), (52, 0.8139235)]"
1439,{L6R1-H1TD34JM-3829DFWE},"[(19, 0.46879306), (39, 0.055611197), (79, 0.45820984)]"
1440,{K1I2-X5CU18QI-4083JGTG},"[(11, 0.029960224), (19, 0.04136862), (28, 0.03454405), (54, 0.3873151), (55, 0.061946098), (85, 0.43034995)]"
1441,{V2O9-T5AX44QN-6067IEAJ},"[(67, 0.11964573), (71, 0.31682023), (94, 0.5458318)]"
1442,{A1F0-H9LR32VF-1877GPJX},"[(22, 0.48919606), (50, 0.08174478), (86, 0.41135603)]"
1443,{O6R6-B8DK77DF-7966NHSM},"[(1, 0.8585357), (82, 0.12053502)]"
1444,{B8Z3-F2IF45MU-6420VFCT},"[(26, 0.13059956), (41, 0.68731207), (90, 0.16137402)]"
1445,{A5G7-P8WK94SN-9743FCJA},"[(61, 0.07843211), (77, 0.51245415), (94, 0.39074042)]"
1446,{B1R8-W9TE60LP-0302MAIP},"[(2, 0.07301483), (81, 0.9060592)]"
1447,{F2B9-U6AT39SR-1453VULD},"[(24, 0.19914444), (50, 0.7803632)]"
1448,{K9U5-C7BY37ZV-2459FRXF},"[(29, 0.913079), (43, 0.065990865)]"
1449,{N5E0-H7RL56HP-0992HRJB},"[(8, 0.3057529), (40, 0.6770174)]"
1450,{V8D5-H8GU55DQ-7048HLNQ},"[(42, 0.83110315), (89, 0.14840348)]"
1451,{G9S4-D0YJ90NH-4718CCIZ},"[(45, 0.22199519), (51, 0.18773563), (79, 0.56955135)]"
1452,{M3T6-C8GE85YC-9795QNMR},"[(25, 0.25963953), (82, 0.724495)]"
1453,{I5I6-E8ML55UE-0482XRWI},"[(52, 0.5166349), (95, 0.37688154), (96, 0.09102916)]"
1454,{I0G5-Z3DY46EH-4719UOJM},"[(42, 0.5567969), (60, 0.12156752), (76, 0.30618155)]"
1455,{R4Q5-A5CV41IK-8429CDHF},"[(8, 0.044811334), (76, 0.93730384)]"
1456,{M3R4-Y8WI66UG-6359FPAL},"[(17, 0.72536427), (49, 0.2576765)]"
1457,{B5S1-R1DP37FT-6748JXID},"[(8, 0.5392266), (24, 0.057252117), (37, 0.38581753)]"
1458,{W0A9-N0RY94MD-8193GQED},"[(38, 0.53755593), (68, 0.43845105)]"
1459,{I0H7-I9KX98JA-3575XKRO},"[(96, 0.9698891)]"
1460,{O6Z9-M4GP83UM-3716REEA},"[(25, 0.1404637), (45, 0.04549676), (66, 0.7933235)]"
1461,{Q1O1-S9YO96EH-4384ERNN},"[(44, 0.9698873)]"
1462,{F5W0-B3JG72AQ-8666UAKG},"[(69, 0.9757679)]"
1463,{B0G7-Z8VR28SX-1626NVLU},"[(55, 0.46908745), (86, 0.5112398)]"
1464,{V0S7-F6DW73LQ-9096GOIX},"[(43, 0.97576344)]"
1465,{U0X4-L4RN05NI-8512JKHZ},"[(32, 0.97026086), (88, 0.010066504)]"
1466,{E3C2-Y8KU85WX-8899AUHQ},"[(0, 0.6979198), (37, 0.28015462)]"
1467,{X0M9-Q4NL09CD-7431UVEA},"[(49, 0.28430626), (80, 0.4473769), (93, 0.25333723)]"
1468,{B5U3-G0TJ46IW-8953PKWK},"[(18, 0.081669666), (91, 0.9031976)]"
1469,{J9U9-C3QE32DZ-6616BYPZ},"[(44, 0.06493247), (64, 0.46462134), (75, 0.4409413)]"
1470,{M1Q9-H7LQ96RV-9300DEKK},"[(2, 0.26953804), (19, 0.29178908), (94, 0.4227114)]"
1471,{H6D3-J7ED63RL-2076NKCA},"[(80, 0.9698906)]"
1472,{R1K7-H3KD16TP-4542GNTT},"[(35, 0.12472826), (80, 0.4670684), (83, 0.09729), (88, 0.01541681), (92, 0.25314516), (98, 0.023846572)]"
1473,{A7I0-Y8ZO98XF-1585SWMQ},"[(39, 0.24328436), (54, 0.20471098), (82, 0.53291315)]"
1474,{J3L8-X2IU35YU-5778ZHPF},"[(63, 0.3617413), (77, 0.6206943)]"
1475,{R5K5-W5AD00IB-9552JKQG},"[(46, 0.25820446), (71, 0.7239616)]"
1476,{I5F2-Z8DX72RF-9023TOAU},"[(6, 0.75887024), (89, 0.22177354)]"
1477,{J3P3-W7DH61PV-3469CHGC},"[(21, 0.29811835), (78, 0.6825941)]"
1478,{E8T9-T5EZ66OW-7854SDHV},"[(78, 0.9815987)]"
1479,{B4C4-M1TE86QB-0307NZHD},"[(58, 0.1651247), (69, 0.41327834), (90, 0.40356642)]"
1480,{Q0Z9-Y5WX48KG-9888EHIO},"[(78, 0.2627384), (81, 0.5899397), (86, 0.016790062), (94, 0.11332326)]"
1481,{R2V4-L8OS80GM-5893VGUR},"[(61, 0.83107007), (95, 0.14964174)]"
1482,{X5X8-I2MD83UG-4011QGEP},"[(90, 0.9788591)]"
1483,{M6F3-C4FO14HL-6762EGGO},"[(18, 0.98315823)]"
1484,{E2U1-L5MQ25SX-1576DJGA},"[(71, 0.9751596)]"
1485,{A4D8-X8GB87EU-4952PDMC},"[(26, 0.31981832), (58, 0.109930634), (88, 0.5525475)]"
1486,{T1T8-K5CU17XB-4416GIQK},"[(4, 0.73069084), (6, 0.11906197), (20, 0.1354956)]"
1487,{Y9S2-C5GN85OL-3343OXYL},"[(13, 0.5499117), (81, 0.43341568)]"
1488,{R1C9-T8OK45HP-0690AQVB},"[(42, 0.40028673), (62, 0.5787837)]"
1489,{E8M8-K0RC40IG-7617NBUJ},"[(47, 0.22211523), (71, 0.75650096)]"
1490,{H9S5-E9LQ52TF-2606USPX},"[(28, 0.08699842), (65, 0.40092212), (82, 0.4877381)]"
1491,{G9H8-Z0UF68RF-2683PKAY},"[(29, 0.3029939), (86, 0.4457346), (90, 0.23356935)]"
1492,{L1Z3-Y6XL99SI-7754IUMN},"[(4, 0.8278342), (63, 0.0740498), (99, 0.083364375)]"
1493,{L1Y0-A6II12WY-8846DNXO},"[(30, 0.9831582)]"
1494,{S7B8-Z5YK46NU-9665XQEE},"[(71, 0.15104835), (88, 0.10640272), (97, 0.7213837)]"
1495,{E1E6-O0FD10DB-0515NIII},"[(19, 0.7803465), (47, 0.19957955)]"
1496,{V8F2-R2JT72OP-3536XGGD},"[(3, 0.2175551), (6, 0.39252847), (16, 0.1907019), (32, 0.18259934)]"
1497,{X3C2-X5LT20UJ-3610DWTS},"[(3, 0.21467502), (12, 0.75874144)]"
1498,{Y9M2-E3NT41LF-2949NYDA},"[(24, 0.25309613), (69, 0.30459034), (91, 0.42394102)]"
1499,{K2Q1-P2FQ26DT-3609UQZJ},"[(34, 0.133141), (58, 0.85046613)]"
1500,{Q0W8-G6LR04LM-3745TCOE},"[(43, 0.7992403), (79, 0.17983124)]"
1501,{C7D2-F8DL95EV-4141FROK},"[(44, 0.63628614), (98, 0.34363958)]"
1502,{Q0J8-U5FN38PA-5114MROQ},"[(8, 0.16399832), (28, 0.36516213), (59, 0.07520516), (94, 0.37745366)]"
1503,{V7C3-P3WT36LL-8250SQLL},"[(58, 0.9834402)]"
1504,{W7V5-F4UI74DW-5152EMST},"[(64, 0.15356989), (69, 0.690684), (94, 0.13503261)]"
1505,{J1J3-P4HE59CL-3914CQLC},"[(65, 0.8701828), (77, 0.11369281)]"
1506,{C3B8-F3RZ55EM-1972UEDX},"[(22, 0.328611), (70, 0.655263)]"
1507,{N4A4-R8BW16WR-2829POUD},"[(4, 0.21377705), (68, 0.6574066), (71, 0.108946316)]"
1508,{Y4M4-I7RQ95SV-9256WPMS},"[(88, 0.97988194)]"
1509,{Z9D3-A6UJ35MF-6567NANO},"[(62, 0.96451133)]"
1510,{X8S9-V2DS75RG-0645QXJA},"[(62, 0.47742897), (65, 0.10715165), (81, 0.3980324)]"
1511,{Y4H6-D0HI33DA-8098XUKN},"[(2, 0.33947268), (31, 0.4176204), (72, 0.22837484)]"
1512,{W0T0-S0OM38DM-3547UBOO},"[(44, 0.26984662), (57, 0.7104738)]"
1513,{U3C2-Q6FT51XP-3896LLJZ},"[(70, 0.9069832), (73, 0.068153545)]"
1514,{Q8C8-P4FY52VE-5520QHGD},"[(2, 0.8181104), (51, 0.16549508)]"
1515,{J5H0-H8DP11IZ-4216TOAL},"[(6, 0.21321423), (36, 0.7675001)]"
1516,{X6A7-O9DI67ON-6553IXGU},"[(33, 0.36630002), (62, 0.09252534), (66, 0.5249477)]"
1517,{L1F9-G5LV53VP-2913CFQG},"[(23, 0.14841452), (94, 0.8322997)]"
1518,{P9M0-H9TY25IX-4158RPLY},"[(43, 0.14158992), (65, 0.83873767)]"
1519,{I4C5-C0TJ00MR-1860GJVY},"[(24, 0.2244338), (62, 0.7576829)]"
1520,{A0U4-T5EF57IU-8724JKYK},"[(23, 0.869014), (44, 0.110059716)]"
1521,{Q5J8-F7AC97TD-5960VTEK},"[(85, 0.96989405)]"
1522,{P8T0-Z4AP82AO-9972GAOY},"[(18, 0.16705848), (23, 0.8120151)]"
1523,{B2C6-N1AR17CU-5506WFGL},"[(89, 0.9698896)]"
1524,{K7Y4-P7YG93PL-9522NEJP},"[(15, 0.87067163), (51, 0.10965335)]"
1525,{E4J6-F5AI56WX-8200CMGB},"[(20, 0.19265178), (32, 0.043245435), (98, 0.74888915)]"
1526,{V2F9-S3WJ88DH-7883VQAP},"[(55, 0.014913281), (81, 0.96541333)]"
1527,{O1I7-M3ZA80AE-9189CHJE},"[(99, 0.9792989)]"
1528,{I8I5-S1AA28UW-5550YDTW},"[(43, 0.98243546)]"
1529,{G7D5-M7IV27LB-6746QRHQ},"[(64, 0.022811411), (77, 0.9553321)]"
1530,{L6D5-N9UW52MQ-2828GICK},"[(5, 0.051621556), (48, 0.71089625), (88, 0.21719798)]"
1531,{N8J3-S2ZL40ZN-0411KDEQ},"[(0, 0.097698465), (53, 0.88504493)]"
1532,{G2O7-D6YP35EX-1227TPOK},"[(47, 0.011721253), (55, 0.7819473), (58, 0.18469515)]"
