user,day,action_id,content
MAG0780,2010-01-02,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]","['[(30, 0.9738515)]', '[(21, 0.97172385)]', '[(0, 0.116862975), (10, 0.85971296)]', '[(4, 0.55534774), (6, 0.20043467), (34, 0.22103494)]', '[(37, 0.46400213), (91, 0.5210933)]', '[(21, 0.1786802), (22, 0.67354333), (66, 0.13302405)]', '[(11, 0.63304377), (74, 0.19330531), (91, 0.1565701)]', '[(6, 0.09464312), (21, 0.5834735), (83, 0.12016185), (85, 0.18481596)]', '[(34, 0.6324015), (88, 0.34710696)]', '[(15, 0.19935545), (59, 0.19051549), (98, 0.5898439)]', '[(12, 0.73217815), (47, 0.046415456), (94, 0.20303524)]', '[(4, 0.98125184)]', '[(51, 0.6901628), (77, 0.28797626)]', '[(47, 0.97792095)]', '[(43, 0.030527767), (69, 0.954791)]', '[(20, 0.1264836), (32, 0.35672402), (83, 0.5022599)]']"
MAG0780,2010-01-03,,
MAG0780,2010-01-04,,
MBG1455,2010-01-02,,
MBG1455,2010-01-03,,
MBG1455,2010-01-04,,
MBH1177,2010-01-02,,
MBH1177,2010-01-03,,
MBH1177,2010-01-04,,
MEH0029,2010-01-02,,
MEH0029,2010-01-03,,
MEH0029,2010-01-04,"[10, 10, 10, 10, 10, 10, 3, 3, 0, 0, 10, 10, 10, 10, 0, 0, 13, 13, 10, 10]","['[(85, 0.7122217), (97, 0.26956308)]', '[(36, 0.016849183), (66, 0.96493775)]', '[(66, 0.98160154)]', '[(24, 0.36441436), (47, 0.6173692)]', '[(8, 0.76587886), (39, 0.16490902), (44, 0.05118118)]', '[(7, 0.18113583), (71, 0.8006482)]', '[(13, 0.18151906), (39, 0.22793907), (43, 0.24709229), (72, 0.32906672)]', '[(4, 0.13695508), (97, 0.8483631)]', '[(63, 0.1165045), (66, 0.21968228), (83, 0.6457815)]', '[(9, 0.17886241), (68, 0.65813386), (85, 0.14497352)]', '[(66, 0.8579957), (94, 0.12379111)]', '[(47, 0.59623915), (49, 0.38554454)]', '[(45, 0.5957261), (90, 0.3902225)]', '[(1, 0.17760141), (9, 0.52196205), (54, 0.2865273)]', '[(91, 0.96989053)]', '[(66, 0.96989375)]', '[(34, 0.07547959), (63, 0.41292894), (96, 0.4970596)]', '[(43, 0.066119015), (97, 0.91919917)]', '[(39, 0.113856286), (77, 0.8656521)]', '[(13, 0.15945007), (45, 0.464211), (51, 0.35605368)]']"
MES1674,2010-01-02,,
MES1674,2010-01-03,,
MES1674,2010-01-04,,
MGS1944,2010-01-02,,
MGS1944,2010-01-03,,
MGS1944,2010-01-04,,
MKH0260,2010-01-02,"[16, 16, 16, 16, 6, 6, 6, 6, 16, 16, 16, 16, 6, 6, 6, 6, 16, 16, 6, 6, 6, 6, 16, 16]","['[(31, 0.19204897), (35, 0.76950127), (59, 0.01857964)]', '[(16, 0.47358212), (74, 0.5063442)]', '[(56, 0.13461898), (58, 0.83949494)]', '[(3, 0.4886921), (7, 0.48542196)]', '[(17, 0.47855633), (36, 0.25494462), (75, 0.24275146)]', '[(86, 0.97576475)]', '[(55, 0.5010325), (58, 0.47710866)]', '[(4, 0.46291113), (46, 0.33133447), (53, 0.11364761), (75, 0.070690975)]', '[(49, 0.4644176), (95, 0.5204501)]', '[(43, 0.96682084), (60, 0.018046694)]', '[(51, 0.976344)]', '[(12, 0.5629088), (42, 0.18196112), (70, 0.23194867)]', '[(69, 0.15672377), (83, 0.8204016)]', '[(13, 0.56177604), (80, 0.4153486)]', '[(26, 0.6492971), (40, 0.24223489), (59, 0.024179759), (84, 0.06899243)]', '[(31, 0.46791154), (59, 0.5147722)]', '[(2, 0.753538), (88, 0.225078)]', '[(13, 0.9783995)]', '[(35, 0.97240365)]', '[(14, 0.9723984)]', '[(5, 0.1313411), (90, 0.8510933)]', '[(6, 0.5059237), (27, 0.47651285)]', '[(8, 0.26207405), (27, 0.08572091), (76, 0.27092913), (85, 0.19901334), (90, 0.051344734), (98, 0.1156976)]', '[(2, 0.73855484), (15, 0.23641913)]']"
MKH0260,2010-01-03,,
MKH0260,2010-01-04,,
MKT1931,2010-01-02,,
MKT1931,2010-01-03,,
MKT1931,2010-01-04,,
MLH0942,2010-01-02,,
MLH0942,2010-01-03,,
MLH0942,2010-01-04,,
MNM1948,2010-01-02,,
MNM1948,2010-01-03,,
MNM1948,2010-01-04,"[0, 0, 10, 10, 13, 13, 13, 13, 12, 12, 13, 13, 0, 0, 10, 10, 10, 10, 0, 0]","['[(21, 0.03315558), (88, 0.9428526)]', '[(10, 0.28018403), (39, 0.32677788), (41, 0.117710225), (59, 0.25182417)]', '[(72, 0.97791845)]', '[(16, 0.9772943)]', '[(5, 0.5572759), (28, 0.1573844), (87, 0.042118423), (96, 0.22964801)]', '[(62, 0.43475544), (82, 0.020047577), (91, 0.53148323)]', '[(16, 0.20129037), (83, 0.38908014), (91, 0.3447805), (95, 0.051276155)]', '[(2, 0.37298384), (21, 0.086395234), (23, 0.06658021), (64, 0.23654333), (90, 0.22406588)]', '[]', '[]', '[(28, 0.5564089), (74, 0.4297366)]', '[(7, 0.030410493), (92, 0.5349063), (94, 0.42097035)]', '[(6, 0.5534774), (88, 0.42466292)]', '[(61, 0.8707434), (85, 0.10739828)]', '[(42, 0.51943547), (45, 0.1964456), (53, 0.26424894)]', '[(7, 0.3295357), (50, 0.030797672), (67, 0.6197962)]', '[(12, 0.53388244), (96, 0.44212428)]', '[(35, 0.7387727), (57, 0.07288918), (71, 0.1645903)]', '[(36, 0.5628809), (75, 0.4131282)]', '[(25, 0.9757634)]']"
MOD1927,2010-01-02,,
MOD1927,2010-01-03,,
MOD1927,2010-01-04,,
MPF0690,2010-01-02,,
MPF0690,2010-01-03,,
MPF0690,2010-01-04,,
MRW0625,2010-01-02,"[6, 6, 6, 6, 6, 6, 6, 6]","['[(11, 0.9774157)]', '[(46, 0.3905209), (48, 0.5871239)]', '[(40, 0.5731054), (49, 0.39516503)]', '[(89, 0.96795034)]', '[(49, 0.10678289), (59, 0.87034255)]', '[(25, 0.5121656), (58, 0.08469588), (65, 0.36611435), (94, 0.014613558)]', '[(33, 0.056549456), (85, 0.9225223)]', '[(35, 0.9788616)]']"
MRW0625,2010-01-03,,
MRW0625,2010-01-04,,
MYB0686,2010-01-02,,
MYB0686,2010-01-03,,
MYB0686,2010-01-04,,
NAB1673,2010-01-02,,
NAB1673,2010-01-03,,
NAB1673,2010-01-04,,
NBB1935,2010-01-02,,
NBB1935,2010-01-03,,
NBB1935,2010-01-04,,
NHA0054,2010-01-02,,
NHA0054,2010-01-03,,
NHA0054,2010-01-04,,
NJB0011,2010-01-02,,
NJB0011,2010-01-03,"[10, 10, 13, 13, 13, 13, 13, 13, 10, 10, 13, 13, 15, 15, 15, 15, 10, 10, 15, 15, 10, 10, 10, 10, 13, 13, 15, 15, 13, 13, 14, 14, 14, 14, 10, 10, 13, 13, 10, 10, 15, 15, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]","['[(26, 0.8219831), (58, 0.062884025), (98, 0.08808665)]', '[(6, 0.8880569), (71, 0.035040125), (76, 0.0498615)]', '[(39, 0.17779373), (50, 0.54953146), (95, 0.2519362)]', '[(77, 0.23548263), (81, 0.74726117)]', '[(0, 0.64904964), (26, 0.10661102), (64, 0.2263108)]', '[(71, 0.29945856), (91, 0.6750185)]', '[(91, 0.9777334)]', '[(40, 0.058000486), (44, 0.026749443), (49, 0.19200453), (68, 0.70182997)]', '[(53, 0.9707753)]', '[(18, 0.25722602), (29, 0.08765018), (91, 0.62648815)]', '[(14, 0.015907222), (39, 0.9676969)]', '[(12, 0.45171168), (19, 0.37346637), (35, 0.1585951)]', '[(47, 0.25854623), (49, 0.58083874), (95, 0.14382842)]', '[(6, 0.61898303), (22, 0.2673399), (61, 0.09688957)]', '[(18, 0.07194828), (57, 0.9110917)]', '[(10, 0.40492055), (68, 0.5781194)]', '[(19, 0.4009046), (40, 0.5815291)]', '[(20, 0.70739144), (22, 0.067269586), (27, 0.20795274)]', '[(7, 0.1725594), (30, 0.7882953), (76, 0.0250342)]', '[(17, 0.16791692), (45, 0.65248907), (49, 0.1654836)]', '[(15, 0.5804007), (56, 0.014968532), (57, 0.19313681), (70, 0.19666845)]', '[(15, 0.31352216), (36, 0.35759002), (57, 0.19640177), (88, 0.117660455)]', '[(13, 0.97239786)]', '[(26, 0.64426863), (98, 0.32840854)]', '[(24, 0.98225725)]', '[(7, 0.7149435), (8, 0.2674901)]', '[(56, 0.14266883), (70, 0.8339122)]', '[(13, 0.35939327), (34, 0.617186)]', '[(1, 0.4920461), (18, 0.49156088)]', '[(17, 0.12584637), (46, 0.2707808), (49, 0.58714443)]', '[(48, 0.9825664)]', '[(52, 0.30269063), (53, 0.18424222), (55, 0.49598572)]', '[(58, 0.25249478), (79, 0.73024786)]', '[(83, 0.44580984), (93, 0.29185152), (94, 0.24525723)]', '[(7, 0.27674383), (23, 0.64000565), (95, 0.066748165)]', '[(15, 0.17089929), (84, 0.81242937)]', '[(19, 0.22230509), (87, 0.76129985)]', '[(63, 0.13366519), (82, 0.23156558), (93, 0.6185427)]', '[(61, 0.6364942), (81, 0.33761802)]', '[(35, 0.31707335), (63, 0.6570413)]', '[(26, 0.77694297), (40, 0.20609608)]', '[(7, 0.018712273), (25, 0.68731284), (70, 0.10138571), (96, 0.17597403)]', '[(15, 0.04800888), (41, 0.14574388), (51, 0.78724635)]', '[(43, 0.4717547), (56, 0.12848955), (60, 0.2512471), (92, 0.1309873)]', '[(4, 0.95399135), (34, 0.025932616)]', '[(41, 0.04511083), (48, 0.04647047), (54, 0.41352823), (84, 0.47522545)]', '[(4, 0.26857927), (47, 0.07648212), (58, 0.6337715)]', '[(90, 0.9783983)]', '[(13, 0.7429882), (19, 0.10577063), (86, 0.12805584)]', '[(29, 0.25680703), (55, 0.7197738)]', '[(36, 0.07767079), (43, 0.13693538), (61, 0.76831144)]', '[(80, 0.43770736), (87, 0.54503566)]', '[(69, 0.97971976)]', '[(11, 0.22865765), (37, 0.75127053)]']"
NJB0011,2010-01-04,,
NKG0319,2010-01-02,,
NKG0319,2010-01-03,,
NKG0319,2010-01-04,,
NMF1088,2010-01-02,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]","['[(56, 0.9645131)]', '[(88, 0.96451175)]', '[(93, 0.980125)]', '[(10, 0.5330027), (52, 0.4378409)]', '[(5, 0.25578552), (31, 0.09205694), (52, 0.5563618), (83, 0.08119542)]', '[(32, 0.40645808), (82, 0.57863903)]', '[(37, 0.110715225), (84, 0.36438024), (88, 0.50840145)]', '[(32, 0.7382835), (60, 0.24504484)]', '[(29, 0.77162343), (60, 0.21225141)]', '[(24, 0.32451636), (29, 0.028730227), (88, 0.63079304)]', '[(27, 0.91315824), (82, 0.068503685)]', '[(45, 0.1763392), (85, 0.13670751), (86, 0.16259779), (87, 0.50683475)]', '[(38, 0.33483598), (41, 0.5744124), (49, 0.045822654), (51, 0.029632786)]', '[(64, 0.45207372), (91, 0.5323128)]', '[(38, 0.687558), (69, 0.28855646)]', '[(0, 0.26603872), (37, 0.3835297), (66, 0.044969358), (95, 0.2899202)]', '[(28, 0.31800148), (90, 0.66013896)]', '[(4, 0.8686857), (65, 0.109454125)]', '[(58, 0.97972006)]', '[(44, 0.8163156), (54, 0.16360871)]', '[(32, 0.9763426)]', '[(27, 0.13827692), (63, 0.8383055)]', '[(12, 0.27343634), (63, 0.17441963), (91, 0.19073492), (95, 0.34561232)]', '[(12, 0.15579183), (74, 0.8184812)]', '[(10, 0.4477733), (57, 0.53129697)]', '[(31, 0.3700234), (50, 0.6090466)]', '[(34, 0.9738517)]', '[(32, 0.45695502), (52, 0.5171621)]', '[(31, 0.9723966)]', '[(49, 0.4678328), (81, 0.5048449)]', '[(24, 0.49339962), (41, 0.31626812), (62, 0.16820222)]', '[(0, 0.4036575), (6, 0.573988)]', '[(35, 0.9692256)]', '[(10, 0.9577245), (23, 0.012469116)]', '[(47, 0.08323361), (65, 0.89583683)]', '[(94, 0.19027337), (97, 0.7887992)]', '[(45, 0.1559566), (92, 0.25368246), (96, 0.55129856), (97, 0.023766438)]', '[(39, 0.9842273)]', '[(31, 0.74038386), (48, 0.2399437)]', '[(72, 0.5150709), (99, 0.46525633)]', '[(70, 0.5688308), (79, 0.40438327)]', '[(15, 0.7586894), (53, 0.22274981)]', '[(42, 0.48602724), (44, 0.41981715), (55, 0.07468068)]', '[(21, 0.7439806), (23, 0.103690796), (57, 0.13285641)]', '[(7, 0.18514396), (79, 0.018185263), (98, 0.7801685)]', '[(13, 0.30690694), (60, 0.4795026), (97, 0.19455408)]', '[(49, 0.9751589)]', '[(30, 0.46029207), (78, 0.515117)]', '[(28, 0.4169481), (96, 0.5532412)]', '[(17, 0.20200749), (28, 0.76818454)]', '[(67, 0.022208137), (70, 0.50271803), (87, 0.45634958)]', '[(42, 0.6869261), (62, 0.29415697)]', '[(32, 0.7298464), (53, 0.24829417)]', '[(7, 0.9779215)]', '[(2, 0.9784001)]', '[(30, 0.21042316), (50, 0.023027891), (75, 0.12625043), (81, 0.6193509)]', '[(22, 0.049350657), (33, 0.6968147), (53, 0.23474367)]', '[(34, 0.8480888), (88, 0.13262402)]', '[(75, 0.98029673)]', '[(21, 0.25954565), (40, 0.45529372), (52, 0.2660696)]', '[(8, 0.3760784), (14, 0.28234258), (35, 0.23451403), (74, 0.08611613)]', '[(63, 0.12743776), (74, 0.7012075), (82, 0.1501896)]', '[(23, 0.8903537), (79, 0.09051313)]', '[(26, 0.48945412), (37, 0.42236486), (40, 0.06945734)]', '[(91, 0.9801259)]', '[(13, 0.033543352), (50, 0.9467813)]']"
NMF1088,2010-01-03,,
NMF1088,2010-01-04,,
NMP0782,2010-01-02,"[16, 16, 16, 16]","['[(38, 0.5688723), (44, 0.1655913), (79, 0.2423554)]', '[(68, 0.9763428)]', '[(85, 0.9698838)]', '[(11, 0.22665192), (63, 0.7435384)]']"
NMP0782,2010-01-03,,
NMP0782,2010-01-04,,
NRH1383,2010-01-02,,
NRH1383,2010-01-03,,
NRH1383,2010-01-04,,
NRS0270,2010-01-02,,
NRS0270,2010-01-03,,
NRS0270,2010-01-04,,
NSS0926,2010-01-02,,
NSS0926,2010-01-03,,
NSS0926,2010-01-04,,
NTG1667,2010-01-02,,
NTG1667,2010-01-03,,
NTG1667,2010-01-04,,
NVA1748,2010-01-02,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 12, 12, 10, 10, 0, 0, 0, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","['[(5, 0.2009215), (15, 0.32922292), (19, 0.1300852), (65, 0.12188779), (90, 0.20385869)]', '[(32, 0.14344995), (37, 0.42868295), (64, 0.32542673), (95, 0.088269055)]', '[(6, 0.0771011), (31, 0.15924248), (37, 0.42028883), (56, 0.32501355)]', '[(15, 0.1203866), (25, 0.05367868), (69, 0.7485912), (86, 0.06251768)]', '[(22, 0.52887344), (80, 0.44877225)]', '[(10, 0.84335464), (39, 0.06506056), (60, 0.06945672)]', '[(30, 0.48843467), (40, 0.48920786)]', '[(10, 0.8471497), (69, 0.13049471)]', '[(8, 0.11099942), (28, 0.40398997), (68, 0.4700314)]', '[(76, 0.1953235), (77, 0.61243516), (80, 0.1772618)]', '[]', '[]', '[(19, 0.17570198), (55, 0.17803125), (69, 0.6319478)]', '[(1, 0.2812522), (3, 0.2882527), (45, 0.2544724), (74, 0.16185093)]', '[(46, 0.695154), (81, 0.28298634)]', '[(36, 0.14208567), (62, 0.8360536)]', '[(5, 0.53662115), (38, 0.41535142), (98, 0.028555322)]', '[(11, 0.097123034), (46, 0.88320386)]', '[(15, 0.63190603), (39, 0.34555086)]', '[(80, 0.9774189)]', '[(60, 0.2993077), (71, 0.09107141), (97, 0.5928338)]', '[(75, 0.26750952), (91, 0.36782005), (97, 0.34788284)]', '[(98, 0.982867)]', '[(38, 0.76598114), (65, 0.2011772), (73, 0.016055644)]', '[(19, 0.050466977), (39, 0.23849611), (48, 0.11993201), (74, 0.44857), (83, 0.1260921)]', '[(11, 0.14601827), (23, 0.31095788), (69, 0.1707611), (96, 0.355648)]', '[(47, 0.08269759), (61, 0.19640571), (63, 0.47644973), (91, 0.22783114)]', '[(2, 0.058372848), (21, 0.111707985), (54, 0.8131332)]', '[(30, 0.081518754), (48, 0.4039448), (55, 0.49714863)]', '[(82, 0.26426196), (91, 0.7181737)]', '[(50, 0.48879212), (55, 0.40594319), (70, 0.08723404)]', '[(41, 0.96175605), (93, 0.020020373)]', '[(69, 0.985388)]', '[(26, 0.8982979), (28, 0.08723656)]', '[(22, 0.8130361), (42, 0.1646078)]', '[(45, 0.3677718), (97, 0.6098706)]', '[(22, 0.21315885), (24, 0.017571453), (67, 0.2505051), (69, 0.5045937)]', '[(11, 0.17364287), (17, 0.14888896), (88, 0.18527253), (98, 0.4780233)]', '[(33, 0.08082263), (37, 0.4383161), (39, 0.056522924), (70, 0.41016692)]', '[(27, 0.29227248), (43, 0.07135838), (50, 0.5371282), (80, 0.08507021)]', '[(28, 0.09373389), (36, 0.51749593), (58, 0.08564031), (99, 0.2865156)]', '[(60, 0.060616717), (81, 0.55803585), (98, 0.3645611)]']"
NVA1748,2010-01-03,,
NVA1748,2010-01-04,,
OCW1127,2010-01-02,"[6, 6, 6, 6, 16, 16, 6, 6, 16, 16, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 16, 16, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 6, 6, 16, 16, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 16, 16, 16, 16, 16, 16]","['[(20, 0.9657345)]', '[(50, 0.087294206), (52, 0.8787844)]', '[(12, 0.4106148), (43, 0.5688925)]', '[(3, 0.48832187), (82, 0.06734719), (91, 0.42404628)]', '[(14, 0.16033804), (67, 0.8162425)]', '[(41, 0.65853596), (79, 0.3180437)]', '[(6, 0.19867775), (63, 0.7789646)]', '[(34, 0.15205917), (39, 0.4676229), (86, 0.35818696)]', '[(22, 0.83116156), (53, 0.054460358), (54, 0.088193454)]', '[(64, 0.16006465), (66, 0.81695056)]', '[(30, 0.9757616)]', '[(29, 0.16742209), (77, 0.80858725)]', '[(13, 0.23900247), (22, 0.55113494), (81, 0.18957806)]', '[(43, 0.7852156), (83, 0.19429114)]', '[(43, 0.67729384), (83, 0.30733675)]', '[(9, 0.85793084), (24, 0.12123333)]', '[(46, 0.48470095), (90, 0.21528965), (92, 0.2762617)]', '[(31, 0.9757641)]', '[(29, 0.036173385), (46, 0.23250304), (58, 0.71657157)]', '[(53, 0.17656626), (57, 0.08388562), (70, 0.48870963), (94, 0.23623802)]', '[(24, 0.4718699), (84, 0.50470877)]', '[(11, 0.71797407), (20, 0.25860476)]', '[(4, 0.45966113), (64, 0.33079728), (72, 0.059521392), (87, 0.13183859)]', '[(23, 0.76486766), (87, 0.06035176), (91, 0.1564081)]', '[(10, 0.1559502), (55, 0.77901596), (74, 0.043397196)]', '[(13, 0.53364456), (38, 0.44449815)]', '[(5, 0.09525132), (35, 0.33078286), (69, 0.55943453)]', '[(27, 0.50455344), (58, 0.07101378), (77, 0.40990126)]', '[(36, 0.11408978), (40, 0.73602486), (53, 0.13249816)]', '[(6, 0.9017669), (98, 0.076165885)]', '[(31, 0.16254191), (44, 0.113118194), (95, 0.70488393)]', '[(12, 0.07227489), (87, 0.07040515), (98, 0.8425677)]', '[(20, 0.5795937), (82, 0.3958146)]', '[(1, 0.16930073), (30, 0.24886544), (33, 0.5574918)]', '[(63, 0.60435563), (81, 0.3759715)]', '[(25, 0.77705413), (73, 0.20327185)]', '[(55, 0.9282919), (85, 0.051217742)]', '[(55, 0.9793015)]', '[(47, 0.97077525)]', '[(2, 0.019092727), (43, 0.9519786)]', '[(1, 0.06746475), (60, 0.060443714), (74, 0.19075722), (94, 0.6631528)]', '[(20, 0.46546948), (55, 0.5159714)]', '[(56, 0.9812518)]', '[(7, 0.8235538), (15, 0.1029397), (27, 0.055133134)]', '[(10, 0.48178494), (70, 0.49854195)]', '[(3, 0.08053086), (10, 0.04475236), (71, 0.85524267)]', '[(60, 0.18697806), (90, 0.53032905), (91, 0.2639692)]', '[(73, 0.16653194), (77, 0.8145534)]', '[(27, 0.5423316), (73, 0.43673941)]', '[(42, 0.9605667), (46, 0.018502966)]', '[(63, 0.98125166)]', '[(50, 0.53429914), (59, 0.27216187), (85, 0.03811372), (96, 0.13724414)]', '[(64, 0.97929895)]', '[(44, 0.29377103), (74, 0.6054006), (90, 0.08054425)]', '[(40, 0.97634035)]', '[(82, 0.88377106), (90, 0.092807725)]', '[(24, 0.05591155), (74, 0.9251711)]', '[(81, 0.04951156), (91, 0.93157125)]', '[(32, 0.108357), (38, 0.71181095), (58, 0.10615328), (65, 0.057618465)]', '[(4, 0.8826066), (36, 0.056491617), (49, 0.044675384)]', '[(15, 0.7703976), (41, 0.17245089), (83, 0.033968817)]', '[(1, 0.97634184)]', '[(0, 0.07502793), (86, 0.8958768)]', '[(69, 0.9731434)]', '[(49, 0.25203586), (57, 0.19293593), (74, 0.5255218)]', '[(41, 0.90655226), (70, 0.06364051)]', '[(4, 0.20813413), (25, 0.35554785), (74, 0.4185925)]', '[(3, 0.30880576), (4, 0.6072844), (84, 0.066521436)]', '[(8, 0.9457639), (29, 0.03415971)]', '[(10, 0.058897402), (26, 0.22211055), (99, 0.69912064)]', '[(21, 0.4371274), (60, 0.074346974), (77, 0.27464476), (97, 0.19782)]', '[(31, 0.063960135), (58, 0.5180326), (95, 0.40178)]', '[(33, 0.071461655), (57, 0.91097265)]', '[(38, 0.32553926), (80, 0.3274313), (95, 0.32964236)]', '[(13, 0.977919)]', '[(32, 0.7003183), (69, 0.2778241)]']"
OCW1127,2010-01-03,,
OCW1127,2010-01-04,,
OFS0030,2010-01-02,,
OFS0030,2010-01-03,,
OFS0030,2010-01-04,,
OHR0583,2010-01-02,"[11, 11, 10, 10, 10, 10, 13, 13, 10, 10, 15, 15, 15, 15, 10, 10, 10, 10, 14, 14, 13, 13, 10, 10, 10, 10, 13, 13, 10, 10, 15, 15, 13, 13, 10, 10, 13, 13, 14, 14, 13, 13, 13, 13, 15, 15, 14, 14, 11, 11, 11, 11, 14, 14, 6, 6, 16, 16]","['[(5, 0.22896075), (93, 0.75212246)]', '[(17, 0.98089176)]', '[(28, 0.4418603), (46, 0.51880115)]', '[(91, 0.9602574)]', '[(46, 0.6137627), (87, 0.37011153)]', '[(11, 0.27340665), (91, 0.7104684)]', '[(6, 0.059015404), (75, 0.053810883), (82, 0.86645764)]', '[(7, 0.78429246), (48, 0.19456862)]', '[(5, 0.41640046), (51, 0.02125901), (92, 0.5480226)]', '[(61, 0.24372658), (77, 0.7418086)]', '[(38, 0.16985556), (57, 0.6589391), (64, 0.14907643)]', '[(54, 0.35883173), (63, 0.61881274)]', '[(55, 0.867784), (64, 0.11254211)]', '[(24, 0.119259216), (42, 0.86106646)]', '[(6, 0.379966), (13, 0.08998021), (14, 0.5167159)]', '[(10, 0.20272022), (20, 0.103883), (66, 0.40414903), (96, 0.2760473)]', '[(19, 0.3910717), (71, 0.37844083), (89, 0.21456766)]', '[(15, 0.86664015), (21, 0.037659936), (34, 0.0459203), (93, 0.035608083)]', '[(42, 0.97840154)]', '[(20, 0.55580974), (52, 0.063050754), (54, 0.3599725)]', '[(60, 0.7587137), (80, 0.22236833)]', '[(7, 0.4766636), (47, 0.42847034), (92, 0.07614175)]', '[(58, 0.6264807), (65, 0.3142949), (98, 0.0389412)]', '[(10, 0.97929806)]', '[(64, 0.3519207), (73, 0.6319524)]', '[(25, 0.79141295), (96, 0.19246097)]', '[(0, 0.276272), (15, 0.70280004)]', '[(55, 0.9788584)]', '[(6, 0.10344153), (49, 0.8377482), (57, 0.029302796)]', '[(2, 0.94244295), (75, 0.027749363)]', '[(17, 0.6138856), (78, 0.36375657)]', '[(17, 0.19349149), (60, 0.36461577), (70, 0.41976503)]', '[(1, 0.6722296), (71, 0.019165715), (77, 0.28788945)]', '[(17, 0.43934444), (30, 0.094283134), (84, 0.44565552)]', '[(26, 0.76008826), (96, 0.21834542)]', '[(38, 0.6872691), (67, 0.29265824)]', '[(10, 0.16295835), (71, 0.03536978), (77, 0.680002), (81, 0.10116526)]', '[(74, 0.6559329), (77, 0.32313865)]', '[(28, 0.7236599), (40, 0.2630475)]', '[(97, 0.97351545)]', '[(68, 0.5210347), (70, 0.032652356), (79, 0.42758766)]', '[(27, 0.08266539), (57, 0.6740415), (65, 0.22456951)]', '[(64, 0.9808896)]', '[(21, 0.6421463), (84, 0.2863661), (96, 0.05276443)]', '[(7, 0.97741836)]', '[(31, 0.7658804), (56, 0.21176292)]', '[(13, 0.0471644), (55, 0.022721395), (63, 0.4721387), (82, 0.44495392)]', '[(10, 0.3432519), (55, 0.46493572), (74, 0.17865418)]', '[(13, 0.059855975), (43, 0.9219279)]', '[(23, 0.98159814)]', '[(17, 0.24121371), (29, 0.12097005), (60, 0.61909455)]', '[(10, 0.37456197), (36, 0.47315896), (94, 0.13332911)]', '[(45, 0.028725144), (57, 0.7921851), (93, 0.15961586)]', '[(62, 0.0119522475), (66, 0.95892805)]', '[(3, 0.9779174)]', '[(64, 0.36190578), (70, 0.6162352)]', '[(81, 0.97930026)]', '[(86, 0.9792999)]']"
OHR0583,2010-01-03,,
OHR0583,2010-01-04,,
OIP1053,2010-01-02,,
OIP1053,2010-01-03,,
OIP1053,2010-01-04,,
OQE0920,2010-01-02,,
OQE0920,2010-01-03,,
OQE0920,2010-01-04,,
PCK0271,2010-01-02,,
PCK0271,2010-01-03,,
PCK0271,2010-01-04,,
PDH1180,2010-01-02,,
PDH1180,2010-01-03,,
PDH1180,2010-01-04,,
PHP0436,2010-01-02,,
PHP0436,2010-01-03,,
PHP0436,2010-01-04,,
PJB0886,2010-01-02,,
PJB0886,2010-01-03,,
PJB0886,2010-01-04,,
